,Time,Event,Part,Process,SubProcess,Resource
3835,108,Process_entered,A0001_A21ML,외부,,
3836,108,routing_ended,A0001_A21ML,외부,,
3837,108,part_transferred_to_next_process,A0001_A217P,외부,,
3838,108,part_transferred_to_next_process,A0001_N14SL,2야드 중조공장,,
3839,108,Process_entered,A0001_E41RL,2야드 중조공장,,
3840,108,routing_ended,A0001_E41RL,2야드 중조공장,,
3841,108,work_start,A0001_E82ML,외부,외부_272,
3842,108,Process_entered,A0001_M31AL,외부,,
3843,108,routing_ended,A0001_M31AL,외부,,
3844,108,part_transferred_to_next_process,A0001_A217S,외부,,
3845,108,part_transferred_to_next_process,A0001_S16BL,2야드 중조공장,,
3846,108,work_start,A0001_H22UL,선각공장,선각공장_25,
3847,108,work_start,A0001_A21ML,외부,외부_273,
3848,108,Process_entered,A0001_M32AL,외부,,
3849,108,routing_ended,A0001_M32AL,외부,,
3850,108,part_transferred_to_next_process,A0001_E31CL,외부,,
3851,108,work_start,A0001_E41RL,2야드 중조공장,2야드 중조공장_5,
3852,108,work_start,A0001_M31AL,외부,외부_274,
3853,108,Process_entered,A0001_E41CL,외부,,
3854,108,routing_ended,A0001_E41CL,외부,,
3855,108,part_transferred_to_next_process,A0001_S14XL,외부,,
3856,108,work_start,A0001_M32AL,외부,외부_275,
3857,108,Process_entered,A0001_M33AL,외부,,
3858,108,routing_ended,A0001_M33AL,외부,,
3859,108,Process_entered,A0001_E31CL,선각공장,,
3860,108,routing_ended,A0001_E31CL,선각공장,,
3861,108,part_transferred_to_next_process,A0001_S16ZL,외부,,
3862,108,work_start,A0001_E41CL,외부,외부_276,
3863,108,Process_entered,A0001_A213P,외부,,
3864,108,routing_ended,A0001_A213P,외부,,
3865,108,part_transferred_to_next_process,A0001_N14JL,외부,,
3866,108,work_start,A0001_M33AL,외부,외부_277,
3867,108,Process_entered,A0001_M41AL,외부,,
3868,108,routing_ended,A0001_M41AL,외부,,
3869,108,work_start,A0001_E31CL,선각공장,선각공장_26,
3870,108,part_transferred_to_next_process,A0001_B11PL,외부,,
3871,108,work_start,A0001_A213P,외부,외부_278,
3872,108,Process_entered,A0001_A214A,외부,,
3873,108,routing_ended,A0001_A214A,외부,,
3874,108,part_transferred_to_next_process,A0001_E41LL,외부,,
3875,108,work_start,A0001_M41AL,외부,외부_279,
3876,108,Process_entered,A0001_N14ML,외부,,
3877,108,routing_ended,A0001_N14ML,외부,,
3878,108,Process_entered,A0001_B11PL,2야드 중조공장,,
3879,108,routing_ended,A0001_B11PL,2야드 중조공장,,
3880,108,part_transferred_to_next_process,A0001_E41SL,외부,,
3881,108,work_start,A0001_A214A,외부,외부_280,
3882,108,Process_entered,A0001_E51CL,외부,,
3883,108,routing_ended,A0001_E51CL,외부,,
3884,108,Process_entered,A0001_E41LL,2야드 중조공장,,
3885,108,routing_ended,A0001_E41LL,2야드 중조공장,,
3886,108,part_transferred_to_next_process,A0001_N15VL,외부,,
3887,108,work_start,A0001_N14ML,외부,외부_281,
3888,108,Process_entered,A0001_A217P,외부,,
3889,108,routing_ended,A0001_A217P,외부,,
3890,108,work_start,A0001_B11PL,2야드 중조공장,2야드 중조공장_6,
3891,108,part_transferred_to_next_process,A0001_B53RL,외부,,
3892,108,work_start,A0001_E51CL,외부,외부_282,
3893,108,Process_entered,A0001_N14SL,외부,,
3894,108,routing_ended,A0001_N14SL,외부,,
3895,108,work_start,A0001_A217P,외부,외부_283,
3896,108,Process_entered,A0001_A217S,외부,,
3897,108,routing_ended,A0001_A217S,외부,,
3898,108,work_start,A0001_N14SL,외부,외부_284,
3899,108,Process_entered,A0001_S16BL,외부,,
3900,108,routing_ended,A0001_S16BL,외부,,
3901,108,work_start,A0001_A217S,외부,외부_285,
3902,108,Process_entered,A0001_S14XL,외부,,
3903,108,routing_ended,A0001_S14XL,외부,,
3904,108,work_start,A0001_S16BL,외부,외부_286,
3905,108,Process_entered,A0001_S16ZL,외부,,
3906,108,routing_ended,A0001_S16ZL,외부,,
3907,108,work_start,A0001_S14XL,외부,외부_287,
3908,108,Process_entered,A0001_N14JL,외부,,
3909,108,routing_ended,A0001_N14JL,외부,,
3910,108,work_start,A0001_S16ZL,외부,외부_288,
3911,108,Process_entered,A0001_E41SL,외부,,
3912,108,routing_ended,A0001_E41SL,외부,,
3913,108,work_start,A0001_N14JL,외부,외부_289,
3914,108,Process_entered,A0001_N15VL,외부,,
3915,108,routing_ended,A0001_N15VL,외부,,
3916,108,work_start,A0001_E41SL,외부,외부_290,
3917,108,Process_entered,A0001_B53RL,외부,,
3918,108,routing_ended,A0001_B53RL,외부,,
3919,108,work_start,A0001_N15VL,외부,외부_291,
3920,108,work_start,A0001_B53RL,외부,외부_292,
3921,109,work_finish,A0001_E32ML,2야드 중조공장,2야드 중조공장_12,
3922,109,part_transferred_to_out_buffer,A0001_E32ML,2야드 중조공장,2야드 중조공장_12,
3923,109,work_finish,A0001_E82RL,2야드 대조립공장,2야드 대조립공장_19,
3924,109,part_transferred_to_out_buffer,A0001_E82RL,2야드 대조립공장,2야드 대조립공장_19,
3925,109,work_finish,A0001_E81DL,선각공장,선각공장_8,
3926,109,part_transferred_to_out_buffer,A0001_E81DL,선각공장,선각공장_8,
3927,109,work_finish,A0001_E21UL,외부,외부_241,
3928,109,part_transferred_to_out_buffer,A0001_E21UL,외부,외부_241,
3929,109,work_finish,A0001_N14RL,외부,외부_247,
3930,109,part_transferred_to_out_buffer,A0001_N14RL,외부,외부_247,
3931,109,work_finish,A0001_E51WL,외부,외부_251,
3932,109,part_transferred_to_out_buffer,A0001_E51WL,외부,외부_251,
3933,109,work_finish,A0001_E41NL,외부,외부_255,
3934,109,part_transferred_to_out_buffer,A0001_E41NL,외부,외부_255,
3935,109,work_finish,A0001_B11RL,대조립 1공장,대조립 1공장_10,
3936,109,part_transferred_to_out_buffer,A0001_B11RL,대조립 1공장,대조립 1공장_10,
3937,109,work_finish,A0001_H22ML,선각공장,선각공장_22,
3938,109,part_transferred_to_out_buffer,A0001_H22ML,선각공장,선각공장_22,
3939,109,work_finish,A0001_N14VL,외부,외부_260,
3940,109,part_transferred_to_out_buffer,A0001_N14VL,외부,외부_260,
3941,109,work_finish,A0001_H24UL,선각공장,선각공장_23,
3942,109,part_transferred_to_out_buffer,A0001_H24UL,선각공장,선각공장_23,
3943,109,work_finish,A0001_E82UL,2야드 중조공장,2야드 중조공장_0,
3944,109,part_transferred_to_out_buffer,A0001_E82UL,2야드 중조공장,2야드 중조공장_0,
3945,109,work_finish,A0001_B11QL,2야드 중조공장,2야드 중조공장_2,
3946,109,part_transferred_to_out_buffer,A0001_B11QL,2야드 중조공장,2야드 중조공장_2,
3947,109,work_finish,A0001_E51VL,2야드 중조공장,2야드 중조공장_3,
3948,109,part_transferred_to_out_buffer,A0001_E51VL,2야드 중조공장,2야드 중조공장_3,
3949,109,work_finish,A0001_E21RL,2야드 중조공장,2야드 중조공장_1,
3950,109,part_transferred_to_out_buffer,A0001_E21RL,2야드 중조공장,2야드 중조공장_1,
3951,109,work_finish,A0001_E42SL,외부,외부_269,
3952,109,part_transferred_to_out_buffer,A0001_E42SL,외부,외부_269,
3953,109,work_finish,A0001_E82ML,외부,외부_272,
3954,109,part_transferred_to_out_buffer,A0001_E82ML,외부,외부_272,
3955,109,work_finish,A0001_E41RL,2야드 중조공장,2야드 중조공장_5,
3956,109,part_transferred_to_out_buffer,A0001_E41RL,2야드 중조공장,2야드 중조공장_5,
3957,109,work_finish,A0001_M31AL,외부,외부_274,
3958,109,part_transferred_to_out_buffer,A0001_M31AL,외부,외부_274,
3959,109,work_finish,A0001_M32AL,외부,외부_275,
3960,109,part_transferred_to_out_buffer,A0001_M32AL,외부,외부_275,
3961,109,work_finish,A0001_M33AL,외부,외부_277,
3962,109,part_transferred_to_out_buffer,A0001_M33AL,외부,외부_277,
3963,109,work_finish,A0001_M41AL,외부,외부_279,
3964,109,part_transferred_to_out_buffer,A0001_M41AL,외부,외부_279,
3965,109,work_finish,A0001_N14ML,외부,외부_281,
3966,109,part_transferred_to_out_buffer,A0001_N14ML,외부,외부_281,
3967,109,work_finish,A0001_E51CL,외부,외부_282,
3968,109,part_transferred_to_out_buffer,A0001_E51CL,외부,외부_282,
3969,109,work_finish,A0001_N14SL,외부,외부_284,
3970,109,part_transferred_to_out_buffer,A0001_N14SL,외부,외부_284,
3971,109,work_finish,A0001_S16BL,외부,외부_286,
3972,109,part_transferred_to_out_buffer,A0001_S16BL,외부,외부_286,
3973,109,work_start,A0001_H21ML,2야드 중조공장,2야드 중조공장_12,
3974,109,part_transferred_to_next_process,A0001_E32ML,2야드 중조공장,,
3975,109,part_transferred_to_Sink,A0001_E82RL,2야드 대조립공장,,
3976,109,completed,A0001_E82RL,Sink,,
3977,109,part_transferred_to_Sink,A0001_E81DL,선각공장,,
3978,109,completed,A0001_E81DL,Sink,,
3979,109,part_transferred_to_next_process,A0001_E21UL,외부,,
3980,109,part_transferred_to_next_process,A0001_B11RL,대조립 1공장,,
3981,109,part_transferred_to_next_process,A0001_E82UL,2야드 중조공장,,
3982,109,part_transferred_to_next_process,A0001_H22ML,선각공장,,
3983,109,part_transferred_to_next_process,A0001_N14RL,외부,,
3984,109,Process_entered,A0001_E32ML,외부,,
3985,109,routing_ended,A0001_E32ML,외부,,
3986,109,part_transferred_to_next_process,A0001_B11QL,2야드 중조공장,,
3987,109,part_transferred_to_next_process,A0001_H24UL,선각공장,,
3988,109,Process_entered,A0001_E21UL,2야드 중조공장,,
3989,109,routing_ended,A0001_E21UL,2야드 중조공장,,
3990,109,part_transferred_to_next_process,A0001_E51WL,외부,,
3991,109,Process_entered,A0001_B11RL,대조립 1공장,,
3992,109,routing_ended,A0001_B11RL,대조립 1공장,,
3993,109,Process_entered,A0001_N14RL,외부,,
3994,109,routing_ended,A0001_N14RL,외부,,
3995,109,part_transferred_to_next_process,A0001_E51VL,2야드 중조공장,,
3996,109,Process_entered,A0001_H22ML,선각공장,,
3997,109,routing_ended,A0001_H22ML,선각공장,,
3998,109,Process_entered,A0001_E82UL,2야드 중조공장,,
3999,109,routing_ended,A0001_E82UL,2야드 중조공장,,
4000,109,part_transferred_to_next_process,A0001_E41NL,외부,,
4001,109,work_start,A0001_E32ML,외부,외부_293,
4002,109,Process_entered,A0001_B11QL,외부,,
4003,109,routing_ended,A0001_B11QL,외부,,
4004,109,part_transferred_to_next_process,A0001_E21RL,2야드 중조공장,,
4005,109,Process_entered,A0001_H24UL,선각공장,,
4006,109,routing_ended,A0001_H24UL,선각공장,,
4007,109,work_start,A0001_E21UL,2야드 중조공장,2야드 중조공장_8,
4008,109,part_transferred_to_next_process,A0001_N14VL,외부,,
4009,109,work_start,A0001_B11RL,대조립 1공장,대조립 1공장_11,
4010,109,work_start,A0001_N14RL,외부,외부_294,
4011,109,Process_entered,A0001_E51WL,외부,,
4012,109,routing_ended,A0001_E51WL,외부,,
4013,109,part_transferred_to_next_process,A0001_E41RL,2야드 중조공장,,
4014,109,work_start,A0001_H22ML,선각공장,선각공장_27,
4015,109,work_start,A0001_E82UL,2야드 중조공장,2야드 중조공장_9,
4016,109,Process_entered,A0001_E41NL,2야드 중조공장,,
4017,109,routing_ended,A0001_E41NL,2야드 중조공장,,
4018,109,part_transferred_to_next_process,A0001_E42SL,외부,,
4019,109,work_start,A0001_B11QL,외부,외부_295,
4020,109,Process_entered,A0001_E51VL,외부,,
4021,109,routing_ended,A0001_E51VL,외부,,
4022,109,Process_entered,A0001_E21RL,대조립 1공장,,
4023,109,routing_ended,A0001_E21RL,대조립 1공장,,
4024,109,work_start,A0001_H24UL,선각공장,선각공장_28,
4025,109,part_transferred_to_next_process,A0001_E82ML,외부,,
4026,109,work_start,A0001_E51WL,외부,외부_296,
4027,109,Process_entered,A0001_N14VL,외부,,
4028,109,routing_ended,A0001_N14VL,외부,,
4029,109,Process_entered,A0001_E41RL,대조립 1공장,,
4030,109,routing_ended,A0001_E41RL,대조립 1공장,,
4031,109,work_start,A0001_E41NL,2야드 중조공장,2야드 중조공장_10,
4032,109,part_transferred_to_next_process,A0001_M31AL,외부,,
